ticker,passed,score,base_duration_weeks,base_range_pct,vol_ratio_4w,rs_trend,sma30w_slope_pct,price_vs_base_high_pct,current_price,c1_base_downtrend,c2_moving_avg,c3_volume,c4_rel_strength,c5_proximity,c6_no_overhead,up_high_vol_weeks,overhead_count,rs_at_52w_high,current_stage,current_stage_name,weeks_in_stage,stage2_emerged,weeks_since_emergence,rvol_at_emergence,mansfield_rp,market_cap,avg_daily_vol,avg_daily_dollar_vol
HCSG,False,0,0,,,,,,22.77,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),20,False,,,4.66,1562755270.9573288,783400.0,17838018.0
HE,False,0,0,,,,,,11.5,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),15,False,,,-21.97,1986372046.0,2384000.0,27416000.0
GTY,False,0,0,,,,,,33.11,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),32,False,,,-0.12,2050591701.6907196,580270.0,19212739.7
HLX,False,0,0,,,,,,10.35,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),7,False,,,14.43,1525408382.6719418,1317080.0,13631778.0
HLIT,False,0,0,,,,,,12.47,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),3,True,2.0,0.73,2.81,1360058598.2738829,2279220.0,28421873.400000002
HIW,False,0,0,,,,,,31.4,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),7,False,,,8.25,3463614983.32152,908860.0,28538204.0
HNI,False,0,0,,,,,,49.23,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),9,False,,,8.96,3553509980.957794,376810.0,18550356.299999997
HOPE,False,0,0,,,,,,13.97,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,9.54,1784553483.0307503,914120.0,12770256.4
HRMY,False,0,20,32.95,0.92,rising,-6.81,-4.98,38.15,True,False,False,True,True,True,1,2,False,1,Stage 1 (base),7,False,,,4.5,2221718481.8116837,644090.0,24572033.5
HSTM,False,0,0,,,,,,28.87,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),6,False,,,7.09,844157525.3891468,194430.0,5613194.100000001
HP,False,0,0,,,,,,43.55,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),3,True,2.0,0.93,25.72,4352340978.502636,1499400.0,65298869.99999999
HTH,False,15,25,15.94,0.68,rising,22.33,-4.19,38.68,False,False,False,False,True,True,0,0,False,2,Stage 2 (advance),22,False,,,-1.97,2215838627.042427,195490.0,7561553.2
HFWA,False,0,0,,,,,,29.1,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),37,False,,,3.12,1190642753.4080467,307080.0,8936028.0
HTO,False,0,0,,,,,,63.48,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),26,False,,,7.6,2657069898.7594757,311570.0,19778463.599999998
HWKN,False,20,39,34.58,0.98,falling,-5.45,-31.47,118.99,True,False,False,False,False,False,0,4,False,4,Stage 4 (decline),1,False,,,-27.8,2483930127.235939,120410.0,14327585.899999999
HZO,False,0,0,,,,,,52.2,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,60.81,1152927583.8508415,1547760.0,80793072.0
IBP,False,0,0,,,,,,246.81,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),11,False,,,-14.24,6560006610.479431,281460.0,69467142.6
HMN,False,35,41,30.75,1.05,rising,30.43,-8.93,50.6,False,False,False,True,False,True,2,0,False,2,Stage 2 (advance),11,False,,,0.73,2049353270.600296,271960.0,13761176.0
ICUI,False,0,0,,,,,,182.84,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),9,False,,,18.33,4572286736.341492,337470.0,61703014.800000004
INDB,False,15,21,13.87,0.96,rising,24.15,-4.31,83.73,False,False,False,False,True,True,0,0,False,2,Stage 2 (advance),51,False,,,0.31,3966214818.2849197,255960.0,21431530.8
HUBG,False,0,0,,,,,,40.73,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),2,False,,,-9.18,2490782434.3061447,1829030.0,74496391.89999999
HTLD,False,0,0,,,,,,12.84,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),2,True,1.0,1.76,6.87,992950737.04002,956860.0,12286082.4
IART,False,0,0,,,,,,16.74,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),10,False,,,10.68,1301911732.639286,596670.0,9988255.799999999
INVA,False,15,23,18.19,0.88,falling,12.1,-13.82,21.07,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),6,False,,,-9.71,1522212346.9024277,673760.0,14196123.200000001
ICHR,False,0,0,,,,,,60.2,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,21.72,2254744614.375309,713480.0,42951496.0
IOSP,False,30,22,31.52,0.85,rising,22.71,-1.45,93.63,True,False,False,True,True,False,1,15,False,2,Stage 2 (advance),11,False,,,8.0,2306204862.958809,156670.0,14669012.1
IIPR,False,0,0,,,,,,56.71,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),18,False,,,1.14,1563571176.547676,275240.0,15608860.4
IPAR,False,0,0,,,,,,115.6,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),10,False,,,8.32,3702180234.7325363,255680.0,29556608.0
IRDM,False,0,0,,,,,,48.98,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),20,False,,,50.93,5189939510.835186,1019430.0,49931681.4
INSP,False,0,0,,,,,,62.36,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),3,False,,,-19.26,1802851002.6454926,519300.0,32383548.0
ITGR,False,0,0,,,,,,125.2,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),10,False,,,26.21,4255804305.864502,914690.0,114519188.0
INSW,False,0,0,,,,,,99.52,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),57,False,,,44.08,4929355904.446678,554750.0,55208720.0
ITRI,False,0,0,,,,,,100.03,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),4,False,,,-8.02,4379988849.139374,576250.0,57642287.5
IVT,False,0,0,,,,,,32.69,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),36,False,,,-2.86,2549114802.3029213,526300.0,17204747.0
INVX,False,0,0,,,,,,29.32,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),6,False,,,11.06,2050518426.2972794,1044510.0,30625033.2
JBGS,False,0,0,,,,,,12.5,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),7,False,,,-30.62,732195887.5,863450.0,10793125.0
JBLU,False,15,21,34.29,1.45,rising,29.16,-26.13,4.89,True,False,False,False,False,False,1,7,False,3,Stage 3 (top),1,False,,,-12.13,1845056514.713389,21969980.0,107433202.19999999
JBSS,False,0,0,,,,,,73.72,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-7.12,861755483.2695007,165870.0,12227936.4
JXN,False,15,24,34.59,1.06,rising,24.83,-5.88,129.88,False,False,False,True,False,True,1,0,False,2,Stage 2 (advance),7,False,,,10.54,8796609601.426758,537170.0,69767639.6
JJSF,False,0,21,30.06,1.08,rising,-21.38,-5.02,87.59,True,False,False,False,False,True,1,0,False,1,Stage 1 (base),3,False,,,-6.95,1636321976.3059082,251880.0,22062169.2
KALU,False,0,0,,,,,,154.16,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,9.15,2520376082.592163,257240.0,39656118.4
KAI,False,35,52,34.76,0.85,flat,10.89,-11.28,313.41,True,False,False,False,False,False,1,14,False,3,Stage 3 (top),1,False,,,-7.28,3701095402.216278,103910.0,32566433.1
KFY,False,0,0,,,,,,85.06,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),9,False,,,13.29,4368352547.598816,298380.0,25380202.8
KGS,False,0,0,,,,,,61.46,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),2,True,1.0,0.84,12.69,6202476362.045975,1637110.0,100616780.6
KMX,False,0,0,,,,,,62.13,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),9,False,,,22.24,8816936546.057404,1771420.0,110058324.60000001
KLIC,False,0,0,,,,,,85.75,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,13.83,4487221611.25,872410.0,74809157.5
JBTM,False,0,26,33.31,1.31,falling,-21.75,-30.69,116.86,True,False,False,False,False,True,0,0,False,4,Stage 4 (decline),6,False,,,-23.72,6062324866.283096,713770.0,83411162.2
KMPR,False,0,0,,,,,,27.03,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),60,False,,,-31.59,1591370531.385727,894150.0,24168874.5
KMT,False,0,0,,,,,,29.96,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),8,False,,,-12.53,2283254616.107567,1817390.0,54449004.4
KN,False,0,0,,,,,,33.32,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),50,False,,,7.46,2845872036.254837,667590.0,22244098.8
KNTK,False,0,0,,,,,,54.5,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),24,False,,,18.1,4384103333.5,1069040.0,58262680.0
KOP,False,0,0,,,,,,45.19,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),24,False,,,16.08,854613731.9489136,248610.0,11234685.899999999
INDV,False,0,0,,,,,,36.87,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),19,False,,,0.99,4351163112.577824,2013980.0,74255442.6
KSS,False,0,0,,,,,,17.6,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),5,False,,,-5.07,1995839920.0586643,3445350.0,60638160.00000001
KWR,False,0,0,,,,,,163.02,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),11,False,,,3.36,2805199653.5592346,169270.0,27594395.400000002
LAUR,False,15,23,30.56,0.75,rising,24.61,-8.47,37.46,False,False,False,False,False,True,0,0,False,2,Stage 2 (advance),12,False,,,2.48,5160090899.486694,838980.0,31428190.8
JOE,False,15,21,16.99,0.91,rising,8.77,-4.81,68.89,False,True,False,False,True,True,1,0,False,2,Stage 2 (advance),3,True,2.0,1.05,1.62,3921938734.6424103,192190.0,13239969.1
LEU,False,0,0,,,,,,186.26,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),20,False,,,-27.98,3716419221.4756775,483260.0,90012007.6
LEG,False,0,28,31.19,0.89,falling,-7.83,-26.13,9.41,False,False,False,False,False,True,0,0,False,4,Stage 4 (decline),1,False,,,-17.17,1285302422.1081734,1775750.0,16709807.5
LFST,False,0,0,,,,,,12.47,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),19,False,,,53.82,4764233546.249854,4924020.0,61402529.400000006
KTB,False,0,0,,,,,,82.01,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),6,False,,,2.19,4482143492.952728,889400.0,72939694.0
LGIH,False,0,0,,,,,,58.16,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),9,False,,,3.88,1352119495.9725952,278060.0,16171969.6
LAZ,False,0,23,25.39,1.19,falling,-24.78,-12.01,44.15,True,False,False,False,False,False,2,4,False,4,Stage 4 (decline),13,False,,,-14.99,4302442902.497772,1507230.0,66544204.5
LGND,False,0,0,,,,,,286.29,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),56,False,,,20.03,5707365670.958221,247010.0,70716492.9
LBRT,False,0,0,,,,,,19.36,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),8,False,,,-20.25,3159385913.3641357,3299400.0,63876384.0
LCII,False,0,0,,,,,,101.98,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),6,False,,,-17.92,2479287565.4721146,216470.0,22075610.6
LKQ,False,0,0,,,,,,25.77,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),15,False,,,-18.88,6519863872.035164,3422820.0,88206071.4
LKFN,False,45,74,34.7,0.98,flat,12.88,-10.16,60.26,True,False,False,False,False,False,2,17,False,2,Stage 2 (advance),8,False,,,-8.06,1497933396.676941,160280.0,9658472.799999999
LMAT,False,0,0,,,,,,81.86,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),3,False,,,-20.75,1872077391.9782867,364910.0,29871532.6
LNN,False,20,34,32.19,0.78,rising,-4.19,-20.97,116.17,True,False,False,False,False,False,0,38,False,1,Stage 1 (base),10,False,,,-12.38,1181319351.8302155,105700.0,12279169.0
LNC,False,0,0,,,,,,42.15,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),7,False,,,-1.37,8069505504.525452,1857400.0,78289410.0
LPG,False,0,0,,,,,,51.13,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),33,False,,,44.26,2187478525.2268333,501850.0,25659590.5
LQDT,False,0,0,,,,,,43.27,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),23,False,,,22.91,1355719125.2024765,230190.0,9960321.3
LRN,False,0,0,,,,,,84.36,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),4,False,,,-19.0,3505988549.5661163,928180.0,78301264.8
LTH,False,0,0,,,,,,45.11,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),14,False,,,33.99,10080368610.67035,3142550.0,141760430.5
LTC,False,15,25,18.33,1.27,rising,26.22,-6.35,40.27,False,False,True,False,False,True,2,0,False,2,Stage 2 (advance),9,False,,,0.26,2170777046.6860085,582660.0,23463718.200000003
LUMN,False,0,0,,,,,,5.94,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),5,False,,,-29.35,6126785758.779779,13145900.0,78086646.0
LXP,False,0,0,,,,,,60.9,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),20,False,,,12.34,3590497467.5616455,566550.0,34502895.0
LW,False,0,0,,,,,,53.68,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),9,False,,,-0.92,7380095963.39653,1091850.0,58610508.0
LZ,False,0,0,,,,,,5.84,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),3,False,,,-34.3,999330184.5532341,3537820.0,20660868.8
LZB,False,35,40,34.48,1.18,rising,7.43,-24.92,33.71,True,False,False,False,False,False,0,27,False,3,Stage 3 (top),1,False,,,-15.01,1350178873.740593,760920.0,25650613.2
LQDA,False,0,0,,,,,,68.62,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),58,False,,,42.95,6102246397.628319,2063030.0,141565118.60000002
MARA,False,0,0,,,,,,11.26,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),1,True,0.0,1.52,-17.26,4349730172.636892,49253240.0,554591482.4
MATW,False,55,31,31.86,2.58,falling,1.71,-29.85,21.27,False,False,False,False,False,False,1,8,False,3,Stage 3 (top),3,False,,,-23.19,663904203.9982567,1063100.0,22612137.0
MBIN,False,0,0,,,,,,54.69,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),34,False,,,21.6,2512353258.6636543,149350.0,8167951.5
MCRI,False,0,0,,,,,,126.09,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),15,False,,,8.71,2259850607.255768,118590.0,14953013.1
MCY,False,0,0,,,,,,105.7,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),21,False,,,4.06,5854577704.867325,253890.0,26836173.0
MBC,False,0,0,,,,,,9.11,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),23,False,,,-21.45,1853798294.0370846,1581430.0,14406827.299999999
MATX,False,0,0,,,,,,222.8,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),35,False,,,33.88,6662490533.658112,221290.0,49303412.0
MD,False,0,0,,,,,,26.57,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),12,False,,,11.85,2158899385.6734695,817250.0,21714332.5
LYFT,False,0,0,,,,,,17.47,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),4,False,,,-6.74,6613097890.1070385,11862090.0,207230712.29999998
MDU,False,15,23,15.01,0.78,falling,9.19,-12.61,19.95,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),4,False,,,-9.62,4196471807.683899,1300510.0,25945174.5
MAC,False,0,0,,,,,,24.38,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),39,False,,,10.39,6913177324.527502,4164220.0,101523683.6
MGEE,False,35,45,16.57,0.89,rising,4.63,-8.94,78.66,True,False,False,False,False,False,1,6,False,1,Stage 1 (base),9,False,,,-10.49,2969141480.0918884,140920.0,11084767.2
MHO,False,15,21,34.34,0.93,rising,24.36,-6.9,152.37,False,False,False,True,False,False,1,4,False,2,Stage 2 (advance),8,False,,,0.13,3852375310.0177,181180.0,27606396.6
MIR,False,0,0,,,,,,14.82,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),20,False,,,-36.97,3690737852.5397415,3080190.0,45648415.800000004
MAN,False,0,0,,,,,,61.45,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),8,False,,,65.2,2857876201.382286,938220.0,57653619.0
MMI,False,50,41,27.14,0.59,rising,22.93,-2.44,32.32,True,False,False,True,True,False,0,16,False,2,Stage 2 (advance),7,False,,,2.17,1223990805.402687,132230.0,4273673.6
MMSI,False,0,0,,,,,,90.78,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),7,False,,,4.9,5420511854.711304,951810.0,86405311.8
MLKN,False,0,0,,,,,,23.03,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),9,False,,,15.18,1568878217.9165154,466930.0,10753397.9
MPT,False,20,33,34.65,1.16,falling,-17.65,-33.88,4.12,True,False,False,False,False,False,0,25,False,4,Stage 4 (decline),8,False,,,-23.15,2460463931.655884,10456100.0,43079132.0
MHK,False,30,22,27.95,1.23,rising,13.0,8.51,136.22,True,True,True,True,True,False,2,3,False,2,Stage 2 (advance),3,True,2.0,1.41,6.39,9227290194.588165,891250.0,121406075.0
MC,False,0,28,34.84,1.05,flat,-5.28,-5.35,68.29,True,False,False,False,False,True,0,0,False,1,Stage 1 (base),7,False,,,-4.96,5058984250.793083,768370.0,52471987.300000004
MKTX,False,0,0,,,,,,162.11,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),4,False,,,-8.38,5705119581.490036,1158390.0,187786602.9
MSGS,False,0,0,,,,,,406.16,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),44,False,,,23.57,9780308924.743378,280480.0,113919756.80000001
MTCH,False,30,21,31.51,0.83,rising,32.43,-1.28,40.87,False,False,False,True,True,False,0,4,False,2,Stage 2 (advance),12,False,,,8.99,9533602668.46447,2987300.0,122090950.99999999
MTH,False,0,0,,,,,,71.68,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),7,False,,,-7.51,4671679006.129555,643380.0,46117478.400000006
MRCY,False,0,0,,,,,,91.36,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-4.2,5485554371.527512,842710.0,76989985.6
MTRN,False,0,0,,,,,,231.96,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),50,False,,,26.29,4825112600.258408,315040.0,73076678.4
MGY,False,0,0,,,,,,28.14,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),1,True,0.0,1.02,0.23,6668296034.24585,3198700.0,90011418.0
MSEX,False,45,78,28.15,0.97,rising,18.48,-9.7,58.26,True,False,False,False,False,False,2,21,False,2,Stage 2 (advance),5,False,,,-0.39,1097848262.3310623,146900.0,8558394.0
MYRG,False,0,0,,,,,,310.87,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),4,False,,,-3.49,4840012671.4782715,243680.0,75752801.6
MWA,False,45,56,30.4,0.9,flat,5.27,-19.12,24.94,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),16,False,,,-13.16,3893774517.640108,909080.0,22672455.200000003
MRTN,False,0,0,,,,,,14.93,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,2.49,1219208743.0911636,558480.0,8338106.399999999
NABL,False,0,0,,,,,,3.63,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),2,False,,,-43.85,685727073.7385216,3247830.0,11789622.9
NAVI,False,0,0,,,,,,9.45,False,False,False,False,False,False,0,0,False,1,Stage 1 (base),3,False,,,-15.0,888199972.7229414,1495750.0,14134837.499999998
MTUS,False,15,21,34.8,1.14,rising,17.46,-13.24,19.59,False,False,False,True,False,False,1,35,False,2,Stage 2 (advance),7,False,,,-2.14,811991479.8846588,325490.0,6376349.1
NBHC,False,15,25,24.99,0.96,flat,23.37,-11.48,41.85,False,False,False,False,False,False,1,3,False,2,Stage 2 (advance),21,False,,,-5.08,1863979973.9880447,395430.0,16548745.5
MXL,False,0,0,,,,,,66.61,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),22,False,,,57.06,6041073507.864731,2342380.0,156025931.8
MTX,False,0,0,,,,,,71.11,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),2,False,,,-5.11,2213566284.8194885,155100.0,11029161.0
NHC,False,0,0,,,,,,233.4,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),49,False,,,32.38,3655369497.410431,118250.0,27599550.0
NHI,False,20,40,25.39,1.11,flat,-0.36,-17.84,73.36,False,False,False,False,False,True,0,0,False,3,Stage 3 (top),18,False,,,-13.55,3602741468.21463,403240.0,29581686.4
NEO,False,0,0,,,,,,16.98,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),8,False,,,42.03,2181512912.388611,1630860.0,27692002.8
NMIH,False,45,69,28.87,1.0,rising,15.11,-3.38,45.16,False,False,False,False,True,True,2,0,False,2,Stage 2 (advance),4,True,3.0,1.13,4.57,3396838139.682667,394140.0,17799362.4
NEOG,False,0,0,,,,,,11.95,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),4,True,3.0,0.89,28.46,2605769349.6091156,1637280.0,19565496.0
NPK,False,0,0,,,,,,149.95,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),3,True,2.0,1.47,11.51,1070053224.8724518,87180.0,13072640.999999998
NSP,False,0,0,,,,,,52.79,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),6,False,,,27.34,2016328338.268814,399570.0,21093300.3
NE,False,0,0,,,,,,46.27,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),2,True,1.0,0.65,10.9,7386645499.938408,1053190.0,48731101.300000004
NOG,False,0,0,,,,,,27.34,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),2,False,,,7.75,2913053175.7781067,2522340.0,68960775.6
NPO,False,0,0,,,,,,312.59,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),35,False,,,7.19,6616805326.271637,147520.0,46113276.8
NBTB,False,15,25,30.4,1.33,rising,37.43,-4.42,52.09,False,False,False,True,True,True,0,0,False,2,Stage 2 (advance),16,False,,,6.99,2706599585.418476,231560.0,12061960.4
NTST,False,0,0,,,,,,20.35,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),32,False,,,-3.4,2066094798.0298576,2835050.0,57693267.50000001
NGVT,False,0,0,,,,,,70.27,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-2.44,2415736463.5355988,202100.0,14201567.0
NWL,False,0,0,,,,,,6.09,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),9,False,,,25.26,2593731064.9871826,6634230.0,40402460.699999996
NWBI,False,0,0,,,,,,15.42,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),28,False,,,9.24,2258399672.4139442,714880.0,11023449.6
NTCT,False,0,0,,,,,,38.49,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),49,False,,,9.86,2798504560.916809,678970.0,26133555.3
NWN,False,15,22,13.76,0.86,rising,15.53,-10.02,49.42,False,False,False,False,False,True,1,0,False,3,Stage 3 (top),1,False,,,-6.01,2080262570.88443,204870.0,10124675.4
NSSC,False,20,31,33.64,0.61,rising,-12.74,-18.97,38.09,False,False,False,False,False,False,0,8,False,4,Stage 4 (decline),2,False,,,-14.73,1360854271.781559,237130.0,9032281.700000001
NIC,False,0,0,,,,,,173.23,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),11,False,,,10.08,3630469887.4498444,162810.0,28203576.299999997
NXRT,False,20,28,23.15,1.52,falling,-14.86,-20.17,24.5,True,False,False,False,False,False,1,19,False,4,Stage 4 (decline),7,False,,,-21.17,625970418.5,297000.0,7276500.0
NSIT,False,0,0,,,,,,147.38,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),8,False,,,35.95,4325580096.031952,345220.0,50878523.6
OI,False,0,0,,,,,,7.18,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),22,False,,,-44.71,1103276957.0825562,2655200.0,19064336.0
OMCL,False,0,21,34.32,1.46,falling,-20.1,-25.97,35.58,True,False,False,False,False,False,1,10,False,4,Stage 4 (decline),2,False,,,-16.73,1618139665.4943695,662960.0,23588116.799999997
OGN,False,0,0,,,,,,13.75,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),14,False,,,27.02,3610879703.75,2912170.0,40042337.5
OII,False,0,0,,,,,,53.0,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),44,False,,,47.28,5275071185.0,832770.0,44136810.0
OUT,False,0,0,,,,,,29.83,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),49,False,,,5.57,5254114523.891947,1882640.0,56159151.199999996
PAHC,False,0,0,,,,,,36.32,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),9,False,,,-20.55,1473310472.740631,150870.0,5479598.4
OTTR,False,15,29,12.11,0.98,rising,17.28,-4.45,90.86,False,False,False,False,True,False,1,6,False,2,Stage 2 (advance),37,False,,,-2.77,3814809824.4259644,202100.0,18362806.0
OFG,False,30,20,33.87,0.78,rising,44.43,-2.95,52.23,False,False,False,True,True,True,0,0,False,2,Stage 2 (advance),13,False,,,9.61,2207526732.2723923,213250.0,11138047.5
PARR,False,0,0,,,,,,79.03,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),30,False,,,42.89,3959373460.6532288,980660.0,77501559.8
PAYC,False,0,0,,,,,,229.07,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),1,True,0.0,0.54,31.06,10324556094.444397,814560.0,186591259.2
PAYO,False,0,0,,,,,,7.11,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),7,False,,,10.21,2409229489.2014675,5270490.0,37473183.9
OPLN,False,0,0,,,,,,33.4,False,False,False,False,False,False,0,0,False,3,Stage 3 (top),1,False,,,-2.89,4077133677.263832,1987170.0,66371478.0
PATK,False,0,0,,,,,,83.41,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),14,False,,,-27.74,2678984517.8605957,426850.0,35603558.5
OSW,False,0,0,,,,,,26.68,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),17,False,,,6.21,2707985667.1349487,708280.0,18896910.4
NX,False,0,0,,,,,,20.28,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),3,True,2.0,0.8,7.24,931419161.7362309,259610.0,5264890.800000001
PBI,False,0,0,,,,,,16.48,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),17,False,,,19.27,2259246631.005081,1354050.0,22314744.0
OSIS,False,0,0,,,,,,206.73,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),10,False,,,-25.83,3407507779.2774963,178610.0,36924045.3
PENN,False,0,0,,,,,,18.65,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),10,False,,,0.63,2501516014.011097,2563410.0,47807596.5
PENG,False,0,0,,,,,,52.62,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),15,False,,,47.86,2696390766.6468925,1727910.0,90922624.2
PBH,False,0,0,,,,,,51.31,False,False,False,False,False,False,0,0,False,4,Stage 4 (decline),24,False,,,-20.76,2430786788.8790054,530170.0,27203022.700000003
PDFS,False,0,0,,,,,,45.65,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),43,False,,,12.64,1927672474.8336182,493610.0,22533296.5
PGNY,False,0,0,,,,,,25.65,False,False,False,False,False,False,0,0,False,2,Stage 2 (advance),11,False,,,-0.35,1968042339.4310493,1302510.0,33409381.5
